id;wave;age;male;religiousity;eduyears;rural;nzeuro;highestqual;rightwing;attitudechr;attitudemus;attitudehin;attitudebud;attitudejew;attitudeath;threatchr;threatmus;threathin;threatbud;threatjew;threatath;sciencefaith;measuredbothyears;notreligious;weight;neg_ms;neg_hd;neg_bd;neg_ch;neg_jw;neg_ath;thr_ms;thr_hd;thr_bd;thr_ch;thr_jw;thr_ath;a_c;a_10c;edu;rw_s;r_s;edu_s
1207;2019;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,362612693954640;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-26,555469953775038;-2,6555469953775037;NA;NA;NA;NA
1208;2018;45;Not Male;3;20,0;Rural;NA;3;5;3;3;3;3;3;3;4;4;4;4;4;4;3;0;0;0,810365839222865;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-4,555469953775038;-0,4555469953775038;3;-0,0214812544365946;-0,796559255182569;-0,41586461830914989
1208;2019;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,810365839222865;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,555469953775038;-0,3555469953775038;NA;NA;NA;NA
1209;2018;69;Not Male;4;10,0;Rural;1;0;5;3;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;3;0;0;1,099214355682886;NA;NA;NA;Neither negative nor positive;NA;NA;NA;NA;NA;Not very threatening;NA;NA;19,444530046224962;1,9444530046224962;0;-0,0214812544365946;-0,197859759896129;-1,68404834737048770
1209;2019;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,099214355682886;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,444530046224962;2,0444530046224960;NA;NA;NA;NA
1210;2018;63;Not Male;3;NA;Not Rural;1;0;NA;2;3;3;3;3;3;4;3;3;3;3;3;2;0;0;0,467992906136498;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not threatening at all;Not very threatening;2;13,444530046224962;1,3444530046224963;0;NA;-0,796559255182569;-1,68404834737048770
1210;2019;64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,467992906136498;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,444530046224962;1,4444530046224962;NA;NA;NA;NA
1211;2018;61;Not Male;5;12,0;Not Rural;1;1;5;3;3;3;3;3;3;NA;NA;NA;NA;NA;NA;4;0;0;2,193170907884868;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;NA;NA;NA;NA;NA;NA;11,444530046224962;1,1444530046224961;1;-0,0214812544365946;0,400839735390310;-1,26132043768337510
1211;2019;62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;2,193170907884868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,444530046224962;1,2444530046224962;NA;NA;NA;NA
1212;2018;72;Male;4;11,0;Rural;1;0;5;3;3;3;3;3;3;4;4;4;4;4;4;4;0;1;1,173078483208427;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;22,444530046224962;2,2444530046224962;0;-0,0214812544365946;-0,197859759896129;-1,68404834737048770
1212;2019;73;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,173078483208427;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,444530046224962;2,3444530046224963;NA;NA;NA;NA
1213;2018;20;Not Male;3;15,0;Not Rural;1;3;3;2;2;2;2;2;2;3;3;3;3;3;3;3;0;0;2,161074025370036;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-29,555469953775038;-2,9555469953775040;3;-0,9196022732618320;-0,796559255182569;-0,41586461830914989
1213;2019;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;2,161074025370036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-28,555469953775038;-2,8555469953775039;NA;NA;NA;NA
1214;2018;67;Male;2;13,0;Not Rural;NA;1;6;2;3;2;2;3;3;3;2;3;3;2;2;2;0;0;0,219588273266609;Neither negative nor positive;Somewhat positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not very threatening;Not very threatening;Not very threatening;Somewhat threatening;3;17,444530046224962;1,7444530046224962;1;0,4275792549760240;-1,395258750469008;-1,26132043768337510
1214;2019;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,219588273266609;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,444530046224962;1,8444530046224963;NA;NA;NA;NA
1215;2018;58;Not Male;6;10,0;Not Rural;NA;0;5;3;3;3;3;3;3;NA;NA;NA;NA;NA;NA;3;0;1;1,805130082925294;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;NA;NA;NA;NA;NA;NA;8,444530046224962;0,8444530046224962;0;-0,0214812544365946;0,999539230676750;-1,68404834737048770
1215;2019;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,805130082925294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,444530046224962;0,9444530046224962;NA;NA;NA;NA
1216;2018;40;Male;5;8,0;Not Rural;NA;4;5;3;3;3;3;3;2;2;4;4;4;4;4;4;0;1;1,977540514376091;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Not threatening at all;Not threatening at all;Not threatening at all;Somewhat threatening;Not threatening at all;1;-9,555469953775038;-0,9555469953775038;4;-0,0214812544365946;0,400839735390310;0,00686329137796273
1216;2019;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,977540514376091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-8,555469953775038;-0,8555469953775038;NA;NA;NA;NA
1217;2018;66;Male;3;15,0;Rural;1;5;5;2;4;2;2;4;3;4;2;3;3;2;3;4;0;0;1,075215450464862;Somewhat negative;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat negative;Neither negative nor positive;Somewhat threatening;Not very threatening;Not very threatening;Not threatening at all;Somewhat threatening;2;16,444530046224962;1,6444530046224961;5;-0,0214812544365946;-0,796559255182569;0,42959120106507537
1217;2019;67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,075215450464862;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,444530046224962;1,7444530046224962;NA;NA;NA;NA
1218;2018;23;Not Male;3;12,0;Not Rural;1;4;2;1;1;1;1;1;1;4;4;4;4;4;4;3;0;0;0,660739806253567;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-26,555469953775038;-2,6555469953775037;4;-1,3686627826744506;-0,796559255182569;0,00686329137796273
1218;2019;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,660739806253567;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-25,555469953775038;-2,5555469953775036;NA;NA;NA;NA
1219;2018;57;Not Male;3;14,0;Not Rural;1;7;5;2;2;2;2;2;2;4;4;4;4;4;4;3;0;0;0,576512543806006;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;7,444530046224962;0,7444530046224962;7;-0,0214812544365946;-0,796559255182569;1,27504702043930052
1219;2019;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,576512543806006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,444530046224962;0,8444530046224962;NA;NA;NA;NA
1220;2018;74;Not Male;4;12,0;Not Rural;1;0;0;3;3;3;3;3;3;3;NA;NA;NA;3;3;3;0;0;1,233082274881244;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;NA;NA;NA;Not very threatening;Not very threatening;2;24,444530046224962;2,4444530046224964;0;-2,2667838014996882;-0,197859759896129;-1,68404834737048770
1220;2019;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,233082274881244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25,444530046224962;2,5444530046224960;NA;NA;NA;NA
1221;2018;67;Male;3;NA;Rural;1;NA;NA;2;3;3;3;3;3;4;4;4;4;4;4;2;0;0;0,739481234625551;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;17,444530046224962;1,7444530046224962;NA;NA;-0,796559255182569;NA
1221;2019;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,739481234625551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,444530046224962;1,8444530046224963;NA;NA;NA;NA
1222;2018;61;Not Male;3;18,0;Rural;1;4;4;2;4;2;2;2;2;2;1;3;3;2;4;3;0;0;1,043314062843836;Somewhat negative;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Very threatening;Not very threatening;Not very threatening;Somewhat threatening;Somewhat threatening;1;11,444530046224962;1,1444530046224961;4;-0,4705417638492133;-0,796559255182569;0,00686329137796273
1222;2019;62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,043314062843836;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,444530046224962;1,2444530046224962;NA;NA;NA;NA
1223;2018;40;Male;4;20,0;Not Rural;NA;7;3;3;4;3;3;3;3;2;2;2;3;2;NA;5;0;0;0,573618768072805;Somewhat negative;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Somewhat threatening;Not very threatening;Somewhat threatening;Somewhat threatening;NA;-9,555469953775038;-0,9555469953775038;7;-0,9196022732618320;-0,197859759896129;1,27504702043930052
1223;2019;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,573618768072805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-8,555469953775038;-0,8555469953775038;NA;NA;NA;NA
1224;2018;27;Not Male;7;14,0;Not Rural;1;5;NA;1;1;1;1;1;1;4;4;4;4;4;4;5;0;1;0,372177490163839;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-22,555469953775038;-2,2555469953775038;5;NA;1,598238725963189;0,42959120106507537
1224;2019;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,372177490163839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-21,555469953775038;-2,1555469953775037;NA;NA;NA;NA
1225;2018;72;NA;4;NA;Not Rural;1;0;NA;3;3;3;3;3;3;4;4;4;4;4;4;2;0;1;0,680785241556737;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;22,444530046224962;2,2444530046224962;0;NA;-0,197859759896129;-1,68404834737048770
1225;2019;73;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,680785241556737;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,444530046224962;2,3444530046224963;NA;NA;NA;NA
1226;2018;62;Male;3;3,0;Not Rural;1;0;2;1;3;3;3;3;4;4;2;3;3;2;4;2;0;0;0,447254594016354;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Very positive;Neither negative nor positive;Somewhat negative;Somewhat threatening;Not very threatening;Not very threatening;Not threatening at all;Somewhat threatening;1;12,444530046224962;1,2444530046224962;0;-1,3686627826744506;-0,796559255182569;-1,68404834737048770
1226;2019;63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,447254594016354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,444530046224962;1,3444530046224963;NA;NA;NA;NA
1227;2018;25;Male;3;17,0;Not Rural;1;6;8;1;1;1;1;1;1;4;4;4;4;4;4;3;0;0;0,461704940942912;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-24,555469953775038;-2,4555469953775040;6;1,3257002738012613;-0,796559255182569;0,85231911075218802
1227;2019;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,461704940942912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-23,555469953775038;-2,3555469953775039;NA;NA;NA;NA
1228;2018;36;Male;4;14,0;Not Rural;1;4;3;1;1;1;1;1;1;4;4;4;4;4;4;4;0;1;0,894555976452554;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-13,555469953775038;-1,3555469953775039;4;-0,9196022732618320;-0,197859759896129;0,00686329137796273
1228;2019;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,894555976452554;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-12,555469953775038;-1,2555469953775038;NA;NA;NA;NA
1229;2018;58;Not Male;4;14,0;Not Rural;NA;5;7;3;3;3;3;3;3;3;3;3;3;3;3;5;0;0;1,583148897072864;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;8,444530046224962;0,8444530046224962;5;0,8766397643886427;-0,197859759896129;0,42959120106507537
1229;2019;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,583148897072864;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,444530046224962;0,9444530046224962;NA;NA;NA;NA
1230;2018;61;Male;7;19,0;Not Rural;1;7;1;1;1;1;1;1;1;4;4;4;4;4;4;5;0;1;1,412179066806341;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;11,444530046224962;1,1444530046224961;7;-1,8177232920870694;1,598238725963189;1,27504702043930052
1230;2019;62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,412179066806341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,444530046224962;1,2444530046224962;NA;NA;NA;NA
1231;2018;21;Not Male;6;17,0;Not Rural;NA;3;NA;3;3;3;3;3;3;4;4;4;4;4;4;3;0;1;1,075522657507683;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-28,555469953775038;-2,8555469953775039;3;NA;0,999539230676750;-0,41586461830914989
1231;2019;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,075522657507683;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-27,555469953775038;-2,7555469953775038;NA;NA;NA;NA
1232;2018;48;Not Male;6;20,0;Rural;1;6;7;2;2;2;2;2;2;3;3;3;3;3;3;4;0;1;1,007056977721174;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-1,555469953775038;-0,1555469953775038;6;0,8766397643886427;0,999539230676750;0,85231911075218802
1232;2019;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,007056977721174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,555469953775038;-0,0555469953775038;NA;NA;NA;NA
1233;2018;21;Male;3;NA;Rural;1;NA;NA;3;3;3;3;3;3;4;4;4;4;4;4;4;0;0;0,869834368974065;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-28,555469953775038;-2,8555469953775039;NA;NA;-0,796559255182569;NA
1233;2019;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,869834368974065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-27,555469953775038;-2,7555469953775038;NA;NA;NA;NA
1234;2018;49;Not Male;6;15,0;Not Rural;1;5;6;3;3;3;3;3;3;4;3;4;4;4;4;5;0;1;0,934992961907889;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-0,555469953775038;-0,0555469953775038;5;0,4275792549760240;0,999539230676750;0,42959120106507537
1234;2019;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,934992961907889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,444530046224962;0,0444530046224962;NA;NA;NA;NA
1235;2018;63;Male;5;15,0;Rural;1;5;6;3;3;3;3;3;3;4;4;4;4;4;4;5;0;1;1,007859198417024;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;13,444530046224962;1,3444530046224963;5;0,4275792549760240;0,400839735390310;0,42959120106507537
1235;2019;64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,007859198417024;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,444530046224962;1,4444530046224962;NA;NA;NA;NA
1236;2018;54;Not Male;5;12,0;Not Rural;1;2;9;3;3;3;3;3;3;4;2;4;4;4;4;4;0;1;0,832538689319479;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;4,444530046224962;0,4444530046224962;2;1,7747607832138801;0,400839735390310;-0,83859252799626249
1236;2019;55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,832538689319479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,444530046224962;0,5444530046224962;NA;NA;NA;NA
1237;2018;75;Not Male;4;10,0;Not Rural;1;1;5;2;3;3;3;3;4;4;3;3;3;4;3;3;0;0;0,828494063506488;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Somewhat negative;Not very threatening;Not very threatening;Not very threatening;Not threatening at all;Not threatening at all;2;25,444530046224962;2,5444530046224960;1;-0,0214812544365946;-0,197859759896129;-1,26132043768337510
1237;2019;76;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,828494063506488;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,444530046224962;2,6444530046224961;NA;NA;NA;NA
1238;2018;48;Not Male;7;19,0;Not Rural;1;7;2;2;4;3;3;3;1;3;2;3;3;3;3;5;0;1;1,156325598595861;Somewhat negative;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Very positive;Somewhat threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-1,555469953775038;-0,1555469953775038;7;-1,3686627826744506;1,598238725963189;1,27504702043930052
1238;2019;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,156325598595861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,555469953775038;-0,0555469953775038;NA;NA;NA;NA
1239;2018;20;Not Male;2;13,0;Not Rural;1;3;5;2;3;3;3;3;3;4;4;4;4;4;4;2;0;0;0,557704980290356;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-29,555469953775038;-2,9555469953775040;3;-0,0214812544365946;-1,395258750469008;-0,41586461830914989
1239;2019;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,557704980290356;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-28,555469953775038;-2,8555469953775039;NA;NA;NA;NA
1240;2018;68;Not Male;5;11,0;Rural;1;0;8;2;5;4;4;3;3;4;2;3;3;3;4;2;0;1;1,063461329886820;Very Negative;Somewhat negative;Somewhat negative;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not very threatening;Not very threatening;Not threatening at all;Not very threatening;1;18,444530046224962;1,8444530046224963;0;1,3257002738012613;0,400839735390310;-1,68404834737048770
1240;2019;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,063461329886820;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,444530046224962;1,9444530046224962;NA;NA;NA;NA
1241;2018;29;Male;7;20,0;Not Rural;1;7;3;3;3;3;3;3;2;4;4;4;4;4;4;5;0;1;0,461704940942912;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-20,555469953775038;-2,0555469953775036;7;-0,9196022732618320;1,598238725963189;1,27504702043930052
1241;2019;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,461704940942912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-19,555469953775038;-1,9555469953775038;NA;NA;NA;NA
1242;2018;33;NA;3;10,0;Not Rural;1;6;5;1;1;1;1;1;1;3;2;3;4;4;NA;4;0;0;1,379221724203220;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Somewhat threatening;Not very threatening;Not threatening at all;Not very threatening;Not threatening at all;NA;-16,555469953775038;-1,6555469953775037;6;-0,0214812544365946;-0,796559255182569;0,85231911075218802
1242;2019;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,379221724203220;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-15,555469953775038;-1,5555469953775038;NA;NA;NA;NA
1243;2018;71;Male;3;16,0;Not Rural;NA;6;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;2;0;0;0,365136477511104;NA;NA;NA;NA;NA;NA;NA;NA;Somewhat threatening;NA;NA;NA;21,444530046224962;2,1444530046224961;6;-0,4705417638492133;-0,796559255182569;0,85231911075218802
